LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
414,競技プログラミングで使う有名グラフアルゴリズムまとめ,"[""Python"", ""Pypy"", ""AtCoder""]",derなどでは、グラフを扱った問題が多く出るが、その度に一から実装していると時間が掛かりすぎてしまうため、有名なものをあらかじめ持っておく必要がありそう。そこで、Python ...,https://qiita.com//kazukazukazukazu/items/e5db00a3aefb1f5ed72f,,kazukazukazukazu
416,Chainerを使ってコンピュータにイラストを描かせる,"[""Chainer"", ""DeepLearning"", ""機械学習"", ""MachineLearning"", ""Python""]","概要
つい一ヶ月前に提案された深層学習モデルであるDeep Convolutional Generative Adversarial Networks (以下DCGAN)をchainer上で実装...",https://qiita.com//rezoolab/items/5cc96b6d31153e0c86bc,1,rezoolab
414,【入門者向け】機械学習の分類問題評価指標解説(正解率・適合率・再現率など),"[""機械学習"", ""MachineLearning"", ""正解率"", ""適合率"", ""再現率""]","平均やマイクロ平均とは別に「重み付け平均」もあります。「機械学習で使う指標総まとめ(教師あり学習編)」などを参考にしてください。
参考リンク
朱鷺の杜Wiki
【python ...",https://qiita.com//FukuharaYohei/items/be89a99c53586fa4e2e4,3,FukuharaYohei
413,Awesome Node.js : 素晴しい Node.js フレームワーク・ライブラリ・ソフトウェア・リソースの数々,"[""JavaScript"", ""Node.js""]","e.js 
Awesome List in Qiita
Awesome Ruby
Awesome Java
Awesome JavaScript
Awesome Python ...",https://qiita.com//hatai/items/61030176a254cbe7ff2b,1,hatai
413,[翻訳] Python の静的型、すごい mypy!,"[""mypy"", ""Python"", ""Python3"", ""Zulip"", ""translation""]","本稿は 2016年10月13日 (木) に Tim Abbott 氏によって書かれた記事の翻訳です。
Static types in Python, oh my(py)!
h ...",https://qiita.com//t2y/items/2a1310608da7b5c4860b,5,t2y
413,覚えておくと便利！Python標準ライブラリ10選,"[""Python""]",Pythonで，知っておくとちょっと便利になる組み込み関数や標準ライブラリを紹介してみようと思います！ そこそこメジャーなものからニッチなものまでいろいろありますが，知らない ...,https://qiita.com//pika_shi/items/bf3b449a354cc7609ab9,1,pika_shi
412,Pythonで開発するならKiteを導入して爆速開発,"[""Python"", ""Vim"", ""VSCode"", ""Pycharm"", ""Kite""]", with your IDE and uses machine learning to give you useful code completions for Python ...,https://qiita.com//ksk001100/items/75c3b4964b65a18d46d4,1,ksk001100
412,itertoolsによる順列、組み合わせ、直積のお勉強,"[""Python""]","itertoolsを使うと順列や組み合わせをスッキリ書くことができます。
>>> import itertools
(a, b, c, d, e)の並べ方を考えてみます。
&g...",https://qiita.com//junkls/items/10384950963056cc8e08,1,junkls
411,Chainer v4 ビギナー向けチュートリアル,"[""Chainer"", ""Python"", ""DeepLearning"", ""NeuralNetwork"", ""MachineLearning""]","きの目次が勝手に作成されるので、全体概要はそちらを眺めて把握してください。
インストール
Chainerのインストールはとても簡単です。Chainer本体はすべてPython ...",https://qiita.com//mitmul/items/1e35fba085eb07a92560,13,mitmul
410,「接待どうぶつ将棋AI」が爆誕！おもてなし接待AIを作る物語。,"[""Python"", ""Flask"", ""PWA"", ""monaca"", ""JavaScript""]","る知見は他のゲームにも活かすことが出来そうである。
田中先生は完全解析の成果を扱いやすいライセンスで公開してくださっており、
本稿の後段でそのプログラム/データをPython ...",https://qiita.com//youwht/items/5989e046d0edac565f05,16,youwht
410,高速でダウンロードできるツールを Go で実装した。,"[""Go""]","で実装してみようと思い作成しました。
調べてみると Python や、Java などのほとんどの言語ですでに実装されてるようですが、どれもただ使えればいいという感じだったので ...",https://qiita.com//codehex/items/d0a500ac387d39a34401,3,codehex
409,開発用ローカルサーバを立ち上げる方法,"[""Python"", ""Ruby"", ""Node.js"", ""PHP""]","アプリケーション開発の動作確認用にファイルシステムの一部をローカルサーバに立ち上げてブラウザからアクセスするにはどうしたらよいか、できるだけ初歩的に説明します。
Python ...",https://qiita.com//higuma/items/b23ca9d96dac49999ab9,5,higuma
407,curlを捨ててhttpieを使おう,"[""Python"", ""cli"", ""HTTP""]","tpie
使用例
奥がcurlで、手前がhttpieを使った場合。見れば分かるようにhttpieは自動で色付けをしてくれるし、コマンドもかなり直感的だ。内部的にはPython ...",https://qiita.com//yuku_t/items/5df06d50c4c349cc0c1b,6,yuku_t
408,Jetson Nano関係のTIPSまとめ,"[""JetsonNano"", ""DeepLearning""]",".com/JetsonHacksNano/gpuGraph
$ cd gpuGraph
$ python3 gpuGraph.py
　以下のようなモニターが表示され、GPU消 ...",https://qiita.com//karaage0703/items/b14c249aa33112669ee4,8,karaage0703
408,NeoVim、そしてdein.vimへ,"[""Vim"", ""vimrc"", ""neovim"", ""dein.vim""]","ovimでは動きません。
有名なneocompleteはdeoplete.nvimに置き換えられます。
ifオプションなどでうまいことVimと分けてみだくさい。
Python ...",https://qiita.com//okamos/items/2259d5c770d51b88d75b,4,okamos
409,機械学習を使った事業を成功させるために必要な考え方や人材、フェーズとは？,"[""機械学習"", ""ディープラーニング"", ""人工知能"", ""Python"", ""HTML""]","はじめに
みなさま、初めましての方もご無沙汰しておりますという方も、株式会社キカガク代表の吉崎（twitter:@yoshizaki_kkgk）です。
ちょうど１年ほど前に失敗して泣きながらこん...",https://qiita.com//yoshizaki_91/items/55b67daa25b058f39a5d,4,yoshizaki_91
407,seabornの細かい見た目調整をあきらめない,"[""Python"", ""matplotlib"", ""seaborn""]","あきらめたことがある。
seabornに魅力を感じているけどお膳立てされたグラフの細かい調整に自信がないから妥協してmatplotlibを使い続けている。
環境
Python ...",https://qiita.com//skotaro/items/7fee4dd35c6d42e0ebae,,skotaro
409,だから僕はpandasを辞めた【データサイエンス100本ノック（構造化データ加工編）篇 #1】,"[""Python"", ""pandas"", ""numpy"", ""データ分析""]","だから僕はpandasを辞めた【データサイエンス100本ノック（構造化データ加工編）篇 #1】
データサイエンス100本ノック（構造化データ加工編）のPythonの問題を解い ...",https://qiita.com//nkay/items/6778bb6a6400ed985aa0,6,nkay
405,PRMLのアルゴリズムをPython(ほぼNumpyだけ)で実装,"[""PRML"", ""機械学習"", ""Python"", ""numpy""]","自分の勉強（機械学習のアルゴリズムやPythonの勉強）のためにPRMLに掲載されている手法をPythonで実装していきます。
原則としては、アルゴリズムの ...",https://qiita.com//ctgk/items/fc83b224ded1c0059a61,3,ctgk
406,【古い記事】Babelにおける import / export ,"[""babel"", ""JavaScript""]","sion upに伴い、この記事の情報は一部古くなっている部分が出てきました。ご注意下さい。
ES6のimportやらexportやら。こんな感想を持った。
なんかpython ...",https://qiita.com//terrierscript/items/41168a50904242005271,4,terrierscript
407,資料で使う技術/プロダクトロゴのリンク集,"[""document"", ""PowerPoint"", ""infrastructure"", ""AWS""]","
Nuxtjs
nginx
ガイドライン
ガイドライン中にダウンロードのリンクがあります。
Node.js
OpenStack
PagerDuty
Puppet
Python ...",https://qiita.com//tkit/items/932316c5f5f7b162b61e,10,tkit
407,Deep Metric Learning の定番⁈ Triplet Lossを徹底解説,"[""Python"", ""機械学習"", ""DeepLearning"", ""AI"", ""論文読み""]","はじめに
Deep Learningを使った距離学習（Metric Learning）は、人物同定（Person Re-Identification）をはじめ、顔認識、細かい画像の分類、および画...",https://qiita.com//tancoro/items/35d0925de74f21bfff14,2,tancoro
404,声に出して読みたい美しいPython用語18選。R18例文付き,"[""Python"", ""PyPI"", ""自然言語処理"", ""データ分析"", ""日本語""]","背景
冷凍マグロ系スクリプト言語として知られるPythonは、
美しい名前のパッケージが沢山あることでも有名です。
PyPy（ぱいぱい）
pypan（ぱいぱん）
pypant ...",https://qiita.com//youwht/items/519b2f955e5fb75e32c2,5,youwht
405,PHPのin_arrayは罠が多いので注意喚起が必要,"[""PHP""]","in_array()と違ってstrictオプションに相当するものはない
少々過激ではあるが、筆者はswitchではなくelseifで書くことを推奨したい
ちなみにPython ...",https://qiita.com//tadsan/items/2a4c3e6b0b74a408c038,12,tadsan
405,世界で一番ピュアな論理型プログラミング言語Hilbert(ヒルベルト)をRubyで作った.,"[""Ruby"", ""Gem"", ""Rails"", ""math"", ""統計学""]","e into R
$ hilbert -r foo.hr
Compile into Ruby
$ hilbert -rb foo.hr
Compile into Python ...",https://qiita.com//gogotanaka/items/97ae187156541c8eaa9d,3,gogotanaka
403,Google Homeに話しかけて娘のおむつ交換を記録する,"[""ifttt"", ""GoogleSpreadSheet"", ""GoogleHome""]","願いだよ！
進化したうれぴー！なリンク集
Google Homeを使って娘のオムツの情報をGoogle Spreadsheetに記録する @ahiru_z さん
python ...",https://qiita.com//rechiba3/items/ef163b0fc21b37e869ef,15,rechiba3
401,標準python、numpy、pandasを行ったり来たりするために①,"[""Python"", ""numpy"", ""pandas""]",scikitlearnはnumpyしか受け付けないので、pandasでデータ加工した後numpy配列に変換する必要があるし、標準python、numpy、pandasは機能が ...,https://qiita.com//richi40/items/6b3af6f4b00d62dbe8e1,,richi40
402,Anaconda でよく使うコマンド一覧,"[""Python"", ""Python3"", ""Anaconda""]","足
Conda のアップデート
conda update conda
仮想環境
目的
コマンド
補足
仮想環境構築
conda create -n [name] python ...",https://qiita.com//naz_/items/84634fbd134fbcd25296,,naz_
402,為替をDeepLearningで予測してみた話,"[""Python"", ""FX"", ""Chainer"", ""DeepLearning"", ""detascience""]","概要
現在の日付を$T$とすると、$T+1$から$T+30$までにおける日次価格の単純移動平均をDeepLearningを使って予測し、
ロングポジションを持った（もしくはショート）時の価格より...",https://qiita.com//ognek/items/1b776d504d20bd6f6d7d,4,ognek
399,文系エンジニアのための機械学習の勉強法,"[""機械学習"", ""MachineLearning""]","ています。
（機械学習系の書物はどんどん出てきているので、出版情報は常にウォッチしておくことをお勧めします）
プログラミング言語
python、c++のいずれかの知識が必要に ...",https://qiita.com//Keech/items/3e91414656023e1322c2,1,Keech
398,プログラミングマスコットのドット絵を書いた,"[""Go"", ""PostgreSQL"", ""JavaScript"", ""Rust"", ""Python""]","tLab)
昔は怖かったGitLabのロゴ。
狐じゃないよ！たぬきだよ！
""GitLab logo"" by gitlab.com CC BY-NC-SA 4.0
Python ...",https://qiita.com//tarosuru/items/3294280e8261597367a1,7,tarosuru
398,文系ド素人が Web エンジニアとして新卒入社するまでに読んできた本をまとめた,"[""技術書"", ""新卒エンジニア"", ""Python"", ""未経験エンジニア""]","uxt.js 超入門を読んでライブラリからフレームワークへ学習を進めるのが良いと思います(今の自分がそう)。
プログラミング言語（バックエンド)
※注意
自分は Python ...",https://qiita.com//sho-hata/items/e54aef0ddc31217a9ded,3,sho-hata
399,完全にクラウドで完結する無料の Web 開発環境 2020 年春,"[""Node.js"", ""Azure"", ""VSCode"", ""GitHub"", ""Heroku""]", Apps には独自ドメインを使う無料のオプションがありません。これらは将来的に変わる可能性があるので、現時点での最適解と受け止めてもらえればと思います。例えば Python ...,https://qiita.com//otchy/items/11a2ce054339c3e1a62d,10,otchy
399,Python3基礎文法,"[""Python3""]","Python3を基礎から学ぶ。
※注意
私が書いたこの記事は、私が理解できる内容の情報量で書いてしまった部分があり、抜け落ちている部分があります。なのでこの記事では",https://qiita.com//Fendo181/items/a934e4f94021115efb2e,7,Fendo181
396,Pythonで競技プログラミング -ライブラリ編-,"[""Python"", ""競技プログラミング"", ""AtCoder""]",つも通り使うかんじです。ただし文字列を扱う時には注意すること。改行やらなんやらで事故ります。（事故った例を見たことあるので、文字列には使わない方が良い）。詳しくはPython ...,https://qiita.com//Kentaro_okumura/items/5b95b767a2e691cd5482,5,Kentaro_okumura
397,初心者だって「Python完全に理解した」って言いたい,"[""Python"", ""初心者"", ""Python3""]","我が子「おぎゃあおぎゃあ！！Python全然わかんないよう！！」
ぼく「おやおや、Python初心者の我が子ちゃんがPythonわかんなく ...",https://qiita.com//nokonoko_1203/items/10402b31438daaa939e7,6,nokonoko_1203
397,お手軽なWebサーバーの立て方,"[""Web"", ""HTML""]","ています。その使い方が分かる人はそのまま使ってください。
Apacheの使い方が分からなくても、ターミナルでコマンドラインが操作できる人は、次の方法があります。
Python ...",https://qiita.com//massie_g/items/2913066e596dae197539,3,massie_g
397,いますぐ使える単語埋め込みベクトルのリスト,"[""自然言語処理"", ""機械学習"", ""DeepLearning"", ""gensim"", ""Python""]","はじめに
単語埋め込みとは、単語を低次元(と言っても200次元程度はある)の実数ベクトルで表現する技術のことです。近い意味の単語を近いベクトルに対応させることができるとともに、ベクトルの足し引き...",https://qiita.com//Hironsan/items/8f7d35f0a36e0f99752c,7,Hironsan
396,爆速python-fire,"[""Python"", ""python-fire"", ""cli""]","移転しました
",https://qiita.com//KtheS/items/59d683992ee33de857e9,2,KtheS
398,とにかく「e」が書かれているだけのリポジトリが面白い,"[""GitHub"", ""PHP"", ""Python"", ""Go"", ""JavaScript""]","e');
e.php
<?php
while (true) echo ""e"";
あっ（察し）
いろいろあるけど
e.e.py
#!/usr/bin/env python ...",https://qiita.com//wagase/items/867c38f57fe0bce86495,13,wagase
396,活性化関数のまとめ（ステップ、シグモイド、ReLU、ソフトマックス、恒等関数）,"[""Python"", ""DeepLearning""]","[参考]ゼロから作るDeep Learning
活性化関数とは
活性化関数は、入力信号の総和がどのように活性化するかを決定する役割を持ちます。これは、次の層に渡す値を整えるような役割をします。
...",https://qiita.com//namitop/items/d3d5091c7d0ab669195f,6,namitop
395,オレ的vimプラグイン10選,"[""Vim"", ""vimrc"", ""neovim""]","のfiletypeごとに管理することができます。
ちょっとしたスクリプトを書くことが多いshellやpython3の雛形を用意して使っています。
私は自作のテンプレートは次の ...",https://qiita.com//reireias/items/beaa3bb0e299ae934217,,reireias
398,エンジニアとして長く現役で生き残るために,"[""セルフマネジメント"", ""ポエム"", ""新人プログラマ応援"", ""健康"", ""勉強""]",いたいという方もいらゃっしゃるかもしれません。私は今の所は払ってでも続けたい派です（将来意見が変わるかもしれませんが、今まで十数年仕事をしてきた限りでは）。理想はPython ...,https://qiita.com//simonritchie/items/621a3bf52fc1597461df,5,simonritchie
394,言語処理100本ノック with Python（第1章）,"[""Python"", ""NLP"", ""自然言語処理""]","はじめに
自然言語処理と Python のトレーニングのため，東北大学の乾・岡崎研究室 Web ページにて公開されている言語処理100本ノックに挑戦していきます．その中で実装 ...",https://qiita.com//gamma1129/items/37bf660cf4e4b21d4267,3,gamma1129
394,Tkinterを使うのであればPySimpleGUIを使ってみたらという話,"[""Python"", ""Python3"", ""GUI"", ""Tkinter"", ""PySimpleGUI""]","ページを読んでできるもの
Pythonで以下の入力内容のGUIが簡単に作れます
基本的な入力（テキストボックス、チェックボックス）
テキストボックスにはデフォルトで入力が、チ ...",https://qiita.com//dario_okazaki/items/656de21cab5c81cabe59,4,dario_okazaki
395,LightGBM ハンズオン - もう一つのGradient Boostingライブラリ,"[""Python"", ""機械学習"", ""MachineLearning"", ""scikit-learn"", ""lightgbm""]","ダブって聞こえるが，ライブラリの構成もとても似ている．
ソースコードのコア部分は，C++．それをCLI(Command Line Inteface)で実行可能．
Python ...",https://qiita.com//TomokIshii/items/3729c1b9c658cc48b5cb,,TomokIshii
394,機械学習で未来を予測する - scikit-learn の決定木で未来の株価を予測,"[""scikit-learn"", ""Python"", ""pandas"", ""decisiontree"", ""MachineLearning""]","今回の記事は一応前回の続きなのですが、 scikit-learn による機械学習を利用して、実際に未来を予測する話を書いていきたいと思います。
なにはともあれ、まずは以下の図をみてください。
今...",https://qiita.com//ynakayama/items/6a472e5ebbe9365186bd,10,ynakayama
393,Pythonのthreadingとmultiprocessingを完全理解,"[""Python"", ""並列処理"", ""並行処理""]","サブタスク」はスレッド（Thread）と言います。1個のプロセスには最低限1個のスレッドがあります。複数のスレッドがある時、プロセスと同じく交替に実行します。
　Python ...",https://qiita.com//kaitolucifer/items/e4ace07bd8e112388c75,1,kaitolucifer
392,Go が他の多くの言語での非同期プログラミングよりも優れている理由,"[""Go""]","利用したネットワークアプリケーションを書くことです。 node.js で websocket 使ったチャットを書くとかそういうのです。
「他の多くの言語」とは、 Python ...",https://qiita.com//methane/items/5ad7c092c0d426db4ab5,2,methane
392,Androidの便利なデバッグ手法,"[""Android""]","llでlogcatをみる
いわゆるcui環境も用意されていて、事前にadbのパスを通しておく必要がありますが、
adb logcat
で起動します
Logcatをpython ...",https://qiita.com//kazy/items/252bfc2d88d8899a95d5,,kazy
391,競技プログラミング入門者の成長のためのメモ,"[""競技プログラミング"", ""C++""]","までくらい？）
Python3
次点でPython3。（Python3では動作が遅いのでテストに通らない時がある。PyPyを使うといいらし ...",https://qiita.com//masakinihirota/items/d1ffac54e70a1adf084c,3,masakinihirota
392,Rails以外全くわからないマンがDjangoに触れてみて驚いたRailsとの違い,"[""Ruby"", ""Rails"", ""Python"", ""Django""]","フレームワークの一つと言っても過言ではありません。私はこの一年、ほとんどこのRailsのみを使って開発をしてきました。
一方で、このRailsとよく対比されるのがPython ...",https://qiita.com//liukoki/items/7887454cd745a614b23a,1,liukoki
391,【Python】嵐の歌詞をWordCloudで可視化して、結成20年でファンに伝えたかったことを紐解いてみた,"[""Python"", ""スクレイピング"", ""自然言語処理"", ""wordcloud"", ""Python3""]","て伺いたいとこだが、そんな訳には。ですので、「歌詞を可視化」して、ファンに伝えたいメッセージを6人目のメンバーである私が嵐ファンに伝えることにしました。
環境
・Python ...",https://qiita.com//yuuuusuke1997/items/122ca7597c909e73aad5,9,yuuuusuke1997
389,京都大学　Pythonによるプログラミング演習教材を無料公開,"[""Python"", ""無料"", ""教材""]","概要
2018年度に京都大学の全学共通科目として実施された授業を元に構成されたテキストが無料で公開されています．
到達目標としては以下の3つとのこと
Pythonによるプログ ...",https://qiita.com//tmdoi/items/9b56984ef29fdf6bc6a6,3,tmdoi
389,"宇崎ちゃんは本当に""過度に性的""なのか？","[""画像処理"", ""nsfw"", ""機械学習"", ""Caffe"", ""ポエム""]","u .
$ sudo docker run --volume=$(pwd):/workspace -it caffe:cpu bash 
# Docker内
$ python ...",https://qiita.com//kotauchisunsun/items/12b3f6e049e19e17c064,12,kotauchisunsun
388,Pythonのジェネレーターってなんのためにあるのかをなるべく分かりやすく説明しようと試みた,"[""Python""]","はじめに
Pythonのジェネレーターについて説明してあるページは他にもありますが、英語だったり、あまり自分としてしっくりこないものが多かったので、自分の中で考えを整理するこ ...",https://qiita.com//keitakurita/items/5a31b902db6adfa45a70,10,keitakurita
388,ビギナー向け、無料で最強の海外独学サイトリスト,"[""初心者"", ""独学"", ""プログラミング"", ""駄文"", ""学習記録""]","れてる感じだけど、こっちはもう少しフォーマル。ここもただで良いんですか？という充実ぶり。
Coding Passive Income : 上記２つみたいに、例えばPython ...",https://qiita.com//monsoonTropicalBird/items/a5a89cc689a81e6ba71e,,monsoonTropicalBird
389,【動画解説】2020年に読んだAI論文100本全部解説(俺的ベスト3付き),"[""AI"", ""機械学習"", ""ディープラーニング"", ""論文読み"", ""MachineLearning""]","a.pdf
概要
BMLiNGAMを提案.
wataokaのコメント
BMLiNGAM, python code, 混合モデルベース (未観測共通原因を明示的にモデルに組み込 ...",https://qiita.com//wataoka/items/85a92ec66fb2432a9b4b,1,wataoka
387,Pythonで機械学習やデータ解析やってる人はバグを無くすためにassert文を使うべき,"[""Python"", ""機械学習"", ""バグ"", ""データ分析"", ""テスト""]","としても、
未来の自分が覚えてるかわからない
他の人とルールが同じとは限らない
極力バグを減らしたい
ので最近はassert文を多用しています。
assert文
Python ...",https://qiita.com//machisuke/items/0ec20e2ff9ca4de41fa2,2,machisuke
386,マイクロサービスほどじゃないけどウェブサービスを分割開発したい人向けDocker設定を集めるスレ,"[""Docker"", ""Go"", ""JavaScript"", ""Java"", ""Python""]","-install-recommends -y python build-essential unzip \
#    && apt-get clean
#RU ...",https://qiita.com//shibukawa/items/fd49f98736045789ffc3,1,shibukawa
388,AWSのParameter StoreとSecrets Manager、結局どちらを使えばいいのか？比較,"[""AWS"", ""IAM"", ""SSM"", ""Security""]","se SSM Parameter Store for storing secrets used by Lambdas.
Under high load, the Python ...",https://qiita.com//tomoya_oka/items/a3dd44879eea0d1e3ef5,,tomoya_oka
385,家の中のセンサデータをRaspberryPiで取得しまくり、スーパーIoTハウスを実現,"[""IoT"", ""RaspberryPi"", ""Python"", ""BLE"", ""GoogleAppsScript""]","）
・Python実行環境（今回はプリセットのPython3.7.3使用）
※RaspberryPiでのPython開発環境は試行錯誤の結 ...",https://qiita.com//c60evaporator/items/283d0569eba58830f86e,,c60evaporator
385,あまりに暑いので，140年分の気温をProphetで分析した,"[""Python"", ""prophet"", ""statistics""]","らです．
注：本記事は，2018年7月22日に個人サイトに投稿した記事を，Qiita向けに再構成したものです．
環境
macOS Sierra, 10.12.6
Python ...",https://qiita.com//haltaro/items/9c68f0914677bb3a629c,11,haltaro
385,遺伝的アルゴリズムでFX自動売買 その2 進化する売買AIの実装,"[""Python"", ""機械学習"", ""自動売買""]","前回の記事
pythonと遺伝的アルゴリズムで作るFX自動売買システム その1
今回作るモノ
前回のその1では基本的なAIと全体の仕組みを書いたので今回は複雑な売買AIを定義 ...",https://qiita.com//haminiku/items/b4b3a4e3c52252e1d7ee,2,haminiku
383,講義まとめ：自然言語処理のための深層学習（CS224d）,"[""自然言語処理"", ""DeepLearning""]",")をPython 3.4とnumpyで実装し、Githubで公開しました。
DL4NLP: Deep Learning for Natural Language Proces ...",https://qiita.com//yoh_okuno/items/06155fe4666204caf944,,yoh_okuno
385,脳はベイジアンなのに、なぜ正しく確率の計算ができないのか？,"[""脳科学"", ""Python"", ""論文読み"", ""データ分析"", ""統計学""]","脳がベイジアンだと思われる件
　私たちは、不確実な世界に生きています。ゴミをゴミ箱に投げてもなかなか入りません（私は）。これは、私の脳が、私とゴミ箱の物理的な距離と、ゴミの重さといった物理量、ま...",https://qiita.com//katsu1110/items/0d204742c3d619a43a4f,4,katsu1110
384,[Python] importの躓きどころ,"[""Python"", ""Python3""]","Pythonのimportに関しての個人的メモ。
間違っている点や他の躓きどころがあればコメント・PRをお願いします。
package内のimportにimplicit re ...",https://qiita.com//ysk24ok/items/2711295d83218c699276,2,ysk24ok
384,Python×業務効率化 Automagicaでブラウザを自動で動かしてみた,"[""Python"", ""業務効率化"", ""automagica""]","はじめに
Python×業務効率化の可能性を模索中のk_mayo_beamと申します。
今回はPythonでRPAできないかと探し回っていたら見つけたAut ...",https://qiita.com//k_mayo_beam/items/0dd5bc768a1f8dd421fc,,k_mayo_beam
384,ある美女が，どの大学にいそうかを CNN で判別する,"[""DeepLearning"", ""機械学習"", ""OpenCV"", ""Python"", ""TensorFlow""]","INTRODUCTION
上の画像は，2014年のミスキャンパス立命館のものです．みんなとても美人ですね．
その一方で，パッと見た感じ，どの方も同じような顔をしているように見えます．類は友を呼ぶ...",https://qiita.com//pika_shi/items/3c8ab1a8ecc655b33851,3,pika_shi
382,PythonでTwitter API を利用していろいろ遊んでみる,"[""Twitter"", ""TwitterAPI"", ""Python3"", ""OAuth"", ""Python""]","TwitterAPIを利用していろいろ遊んでみる！
ドキュメントはコチラ
以下の初心者向け記事も宜しければご覧ください♪
【随時追記】今夜寿命を迎えても良いようにPython ...",https://qiita.com//bakira/items/00743d10ec42993f85eb,2,bakira
382,コピペから脱却して自由に Deep Learning するための TensorFlow 再入門,"[""TensorFlow"", ""機械学習"", ""MachineLearning"", ""DeepLearning"", ""Python""]",れていないことに注意してください。ステップ 2 では Python コード上で TensorFlow 用のプログラムを書き、ステップ 3 でそのプログラムを実行しているような ...,https://qiita.com//horiem/items/00ec6488b23895cc4fe2,2,horiem
381,Pythonでフォルダ内のファイルリストを取得する,"[""Python""]","3行で
手軽にやるならglob.glob
サブディレクトリまで走査するなら、python 3.4以前ならos.walk、python 3.5以降ならglob ...",https://qiita.com//amowwee/items/e63b3610ea750f7dba1b,1,amowwee
382,ガチ調査版::2019年プログラミング言語 求人人気ランキング,"[""programming"", ""ranking"", ""JavaScript"", ""Ruby"", ""TypeScript""]","言語はJavaに比べ高年収求人が比較的少ない事が分かります。逆にRuby,PythonはC言語と比較するとそれぞれ案件数に比べて高年収求人は比較的多い事分かります。組み込み寄 ...",https://qiita.com//bitai/items/c8941da683ebedd135fd,11,bitai
382,Jupyterのショートカットキー一覧を調べてみた,"[""Jupyter"", ""Python""]","Jupyter歴３ヶ月になりますが、ショートカットキーを全く覚えていないので、作業がめちゃくちゃ遅いです。
これを解消するために、ショートカットキー覚えたい！
「h」ボタンで一覧見る
コマンドモ...",https://qiita.com//masafumi_miya/items/6524dbd227705351a00c,,masafumi_miya
382,翻訳: Kotlinベストプラクティス『Idiomatic Kotlin. Best Practices』,"[""Kotlin"", ""Java"", ""Android""]","//...
}
その場限りの構造の構築
listOf,mapOf そして、はめこむ関数のtoはとても簡単に構造(JSONのような)の構築をするのに使われます。まだPython ...",https://qiita.com//takahirom/items/87d46150088aadccb481,,takahirom
380,【人工知能初心者向け】機械学習・Deep Learningプログラミング学習の道筋と参考書籍,"[""深層学習"", ""DeepLearning"", ""強化学習"", ""人工知能"", ""Python""]","にPythonを選択するのが自然かと思います。
なぜなら、Pythonには下記のような機械学習、深層学習のライブラリが豊富に揃っているからです。GitやQi ...",https://qiita.com//ryosuke1120/items/2e0999a35878b997fdca,,ryosuke1120
381,音声処理で参考になったサイトまとめ,"[""機械学習"", ""音声処理"", ""MachineLearning""]","から有名なのかも。
C,C++用のライブラリだが、Cross-Platformと書いてあるので他の言語にも対応しているはず。
PyAudio
PortAudioのpython ...",https://qiita.com//eve_yk/items/07bc094538f2d50841f4,,eve_yk
381,意味がわかる主成分分析,"[""MachineLearning"", ""機械学習""]","．主成分分析は多次元のデータを次元圧縮（データは減らない）する方法です．
主成分分析とは直接は関係ありませんが，次元圧縮の一例として例えばプログラマのスキルとしてpython ...",https://qiita.com//NoriakiOshita/items/460247bb57c22973a5f0,6,NoriakiOshita
380,クラウドサービスを活用して README にバッジをペタペタ貼る,"[""GitHub"", ""Ruby"", ""TravisCI"", ""Docker""]","がどうであるか、をひと目で確認できます。Ruby の他にも Node.js や PHP, Python に対応してます。
最近はテストカバレッジの取得にも対応しました。Tra ...",https://qiita.com//dtan4/items/13b0ea9edf5b99926446,,dtan4
381,「JSX キモい」に反論してみる,"[""JSX"", ""React""]","
2016年5月と多少古いですが「React.js界隈の人に聞きたい」という、React に対してかなり批判的な記事が界隈でバズりました。JS を落とす一方で Python  ...",https://qiita.com//oukayuka/items/195315df70b1f8de3a18,17,oukayuka
384,(2017年12月時点) 私的 CloudFormation ベストプラクティス,"[""YAML"", ""AWS"", ""CloudFormation""]",": circleci/python:3
steps:
- checkout
- restore_cache:
key: deps1-{{ .Branch }}
- run: |
",https://qiita.com//yasuhiroki/items/8463eed1c78123313a6f,3,yasuhiroki
379,Pythonの可視化ライブラリDashを使う　1,"[""Python"", ""Dash"", ""可視化""]","Python 3.6.5
dash  0.28.5
dash_core_components 0.34.0
dash_html_components 0.13.2
公式ドキュ ...",https://qiita.com//OgawaHideyuki/items/6df65fbbc688f52eb82c,2,OgawaHideyuki
379,ディープラーニングで「顔が似ているAV女優を教えてくれるbot」を構築,"[""Go"", ""TensorFlow"", ""Facebook"", ""MachineLearning"", ""Python""]","利用して、
画像をアップロードすると、似ているAV女優を教えてくれるbotを実装しました。
システム構成
Bot応答を行うサーバは諸般の都合によりGo、画像判別はPython ...",https://qiita.com//tmnck/items/af82deb04d432f1f4f6e,,tmnck
380,最も低コストでプロダクトを公開したい,"[""Heroku"", ""Python"", ""Django"", ""Webサービス"", ""個人開発""]","roku
2. 実行環境ファイルの追加
プロジェクトの実行環境をHerokuに伝えるファイルをプロジェクトディレクトリ直下に作成します。
runtime.txt
Python ...",https://qiita.com//pythonista/items/cea8c095fe8680ab12f3,,pythonista
