LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
130,はじめてのプログラミングを「文言」（漢文プログラミング言語）で　０日目,"[""文言"", ""Wenyan""]",説的な地理などを描く奇書）に載っている獣よりも奇妙であると当時どうして考えられたであろうか。Go、Rust、Ruby、fishは速さを称えられ、python、PHP、Perl ...,https://qiita.com//S_Y15/items/44be8cfc67a18bbcd2bb,2,S_Y15
129,色々な改行コード変換の方法,"[""ShellScript""]",".txt
$ cat unix.txt | unix2dos > unix2dos.txt
perl, ruby
perlもrubyもワンライナーだと ...",https://qiita.com//dharry/items/b4eead2868dddf1499f0,7,dharry
129,新人エンジニア必見！Webの研修でわかるあなたの会社の技術特性！,"[""JavaScript"", ""Java"", ""Ruby"", ""Python"", ""PHP""]","力がわかります。
選択肢と、技術特性・技術力
あなたの会社がどんな研修をしてくれるかで、会社のあり方が見えてきます。各言語、およびフレームワーク別に見てみましょう。
Perl ...",https://qiita.com//ukiuni@github/items/6eb7a0b77dbd760a37aa,3,ukiuni@github
128,nvmでnode.jsの環境をつくる。,"[""Node.js"", ""nvm""]","10
######################################################################## 100.0%
perl ...",https://qiita.com//544/items/7237a32c68619236f446,,544
127,大規模memcached障害と私,"[""障害報告""]",ました。またその年の春までは「たんぽぽ開発チーム」におり、サービスで利用しているプログラミング言語（Perl）のフレームワーク・共通ライブラリの開発・保守を主な業務としていた ...,https://qiita.com//bonnu/items/1afaf65ce197cf8553d8,1,bonnu
129,コーディング規約自動調整ツールCodeSniffer2とphp-cs-fixer,"[""PHP"", ""php-cs-fixer"", ""PHP_CodeSniffer"", ""コーディング規約"", ""phpcbf""]"," least 4 spaces, found
|       |     0
50 | ERROR | [ ] Perl-style comments are not all ...",https://qiita.com//dozo/items/ed4baa58a0131945ad6f,,dozo
129,『PHP メールフォーム』の上位10件が勝率10%,"[""PHP"", ""メールフォーム""]","-mailform/
PHP、Perlの6フォームを紹介している記事。
20位 ジューベー株式会社 https://jubei.co.jp/formmail/
難読化されてお ...",https://qiita.com//rana_kualu/items/7adb59d3f5734789fe31,4,rana_kualu
127,ブックマークレットを作るときのTips,"[""bookmarklet"", ""JavaScript""]","VMなどが入っていないと使えなかったりするので面倒です。
私(@xtetsuji)のbookmarklet GitHubリポジトリには、js2let.plという簡単なPerl ...",https://qiita.com//xtetsuji/items/e8b61bb39c41b7a9345e,,xtetsuji
127,コードレビューのツールについての調査,"[""Redmine"", ""Trac"", ""Subversion"", ""Git"", ""レビュー""]","をつけて返信する。
レビューの対象者は、その意見を元に変更を「Submitted」で適用するか、「Discarded」で捨てるか判断をする。
Codestriker
Perl ...",https://qiita.com//mima_ita/items/150043dea467c5842b49,,mima_ita
127,さくらVPS契約後、最速でrails(MySQL+Apache)環境を構築する(CentOS6.2 - 2012年8月版),"[""CentOS"", ""Ruby"", ""Rails""]","service sshd restart
必要なものを一括インストール
sh@リモート.console
sudo yum install -y zlib-devel perl ...",https://qiita.com//w7tree/items/027bcea3715ee0ba6050,,w7tree
128,非同期 IO について,"[""怪文書"", ""JavaScript"", ""Node.js"", ""Go""]",": C++
1986: Erlang
1990: Haskell 1.0
1991: Concurrent ML
1994: PHP, Java, python1, Perl ...",https://qiita.com//legokichi/items/1f3b1bd51e206ffdd2a6,4,legokichi
126,OpenRestyはどれくらいお気軽なウェブアプリ環境なのか。,"[""Lua"", ""openresty"", ""Imlib2"", ""画像変換"", ""nginx""]",いんだけど、個人的にうっかり別の関数から変数にアクセスしちゃうコード書いちゃいそうなんで変数をごにょごにょして渡すって処理を書く時は javascript 書く時も perl ...,https://qiita.com//mah0x211/items/8870d7d1063f3d754076,2,mah0x211
125,MacにNode.js環境を作る(nodebrew),"[""nodebrew"", ""Mac"", ""Node.js""]","をインストールする。
ソースのダウンロード
$ curl -L git.io/nodebrew | perl - setup
% Total    % Received %  ...",https://qiita.com//saekis/items/d580d1c2ae4f32a6ae99,,saekis
126,AffですべてのPromises/Generatorsを過去にする／そして何故我々は作用をモナドで抽象化すべきなのか,"[""JavaScript"", ""Haskell"", ""purescript"", ""promise"", ""generator""]",あります。Scriptって名前に入っているからには、PureScriptはスクリプト言語なんでしょう。しかも名前がPで始まるんですよ！こうなるとPureScriptはPerl ...,https://qiita.com//hiruberuto/items/98598af2b0e9a6206ef3,,hiruberuto
124,Mavericksでターミナルからパイプで通知だけするワンライナー,"[""Bash"", ""Perl"", ""Mac""]","$ alias pong='perl -nle '\''print ""display notification \""$_\"" with title \""Terminal\"""" ...",https://qiita.com//kazuph/items/3bfdfce6b7d02b43bf4d,,kazuph
123,pythonの正規表現メモ,"[""Python""]","はじめに
Pythonにはperlやrubyのような正規表現リテラルはないらしい
正規表現を使用するときはreモジュールをインポートする
import re
Raw文字列
文 ...",https://qiita.com//kaeruair/items/747518c116c85a88ee21,2,kaeruair
124,AWS Ruby Rails4 Nginx Unicorn 構築！ (簡単に早めで),"[""Ruby"", ""Rails"", ""nginx"", ""unicorn""]","fe &
You can test the MySQL daemon with mysql-test-run.pl
cd /usr/mysql-test ; perl ...",https://qiita.com//PallCreaker/items/391a1677674264c2720a,6,PallCreaker
122,CSRFトークン インタビューズ,"[""csrf"", ""VAddy"", ""Security"", ""Rails"", ""WordPress""]","はこのへんで。」
WP「はい。ありがとうございました。」
MovableType
金「ひさしぶりにPerlを読みました」
MT「いきなり失礼な方ですね」
金「MTさんのCSR ...",https://qiita.com//kinyuka/items/0fcccf2db285b704dcb8,3,kinyuka
123,Python 3の各種エンコーディングについて,"[""Python"", ""Python3""]","しまいます。
$ export LC_ALL=C
$ echo 'print(""こんにちは\n"")' > hello
$ ruby hello
こんにちは
$ perl ...",https://qiita.com//methane/items/6e294ef5a1fad4afa843,,methane
122,node.jsを複数バージョン切り替えられるようにインストール（Mac:nodebrew Windows:nodist）,"[""nodist"", ""Node.js"", ""nodebrew"", ""DevEnv""]","_install_must_xcode/
コマンドプロンプトからインストール実行
Command(bash)
$ curl -L git.io/nodebrew | perl ...",https://qiita.com//Kackey/items/b41b11bcf1c0b0d76149,1,Kackey
123,OpenCL meets FPGA #1 入門編,"[""OpenCL"", ""FPGA""]","ello worldくらいは動かすことができるでしょう。他のオプションは--helpを参照して下さい。
最後に、ちょっとマニアックな使い方について。
実はaoc自身はperl ...",https://qiita.com//iitaku/items/6c20ebb1099e595f3371,,iitaku
121,手元にあるGit リポジトリをGitHub のリポジトリへ移行する,"[""Git"", ""GitHub""]","で注意してください。
移行元のリポジトリからすべてのリモートブランチをローカルにチェックアウトする
# git branch -a | grep -v HEAD | perl ...",https://qiita.com//TsutomuNakamura/items/058cb851a61bbb1f715b,5,TsutomuNakamura
122,CentOS7 に最新版の Git をインストールする方法,"[""Git"", ""centos7""]"," expat-devel gettext-devel openssl-devel zlib-devel perl-ExtUtils-MakeMaker autoconf
ダウ ...",https://qiita.com//tomy0610/items/66e292f80aa1adc1161d,,tomy0610
119,Google Cloud Speech APIでプレゼン時にテロップと画像を表示するアプリを作ってみる!!,"[""GoogleSpeechAPI"", ""Node.js"", ""形態素解析"", ""音声認識"", ""JavaScript""]"," | perl - setup
echo 'export PATH=$HOME/.nodebrew/current/bin:$PATH' >> ~/.profil ...",https://qiita.com//mix/items/dd7a3165db15edc34e79,,mix
119,つるはしで過去を発掘する,"[""Git"", ""AdventCalendar""]","d
@@ -1,5 +1,5 @@
-# yancha(仮名) README
-yancha (仮名) はログの保全、リアルタイム性、モバイル端末への対応を重視した、Perl ...",https://qiita.com//hiratara/items/94d62f3678e9abcac82a,,hiratara
119,Swift 2のProtocol-Oriented Programmingっぽい書き方を理解する,"[""Swift""]","[idx.successor()]
}
even = !even
}
return result
}
}
Perl のmy %hash = @arrayに相当するものですが、 ...",https://qiita.com//dankogai/items/25c3bb1f493fba228467,3,dankogai
120,Pythonで動かしてみるSpark入門,"[""MachineLearning"", ""Python""]","ます。
pipe(command, [envVars])
RDDの各パーティションをシェルコマンド（例： Perlまたはbashスクリプト。 RDD要素はプロセスのstdin ...",https://qiita.com//miyamotok0105/items/bf3638607ef6cb95f01b,1,miyamotok0105
118,VimでPerl（に限らないけど）を書くときにこれだけはやってほしい設定,"[""Perl"", ""Vim""]","他におすすめあれば教えてください。Perl始めたてな人に教えたいのに加えて、叩き台にして識者の意見をもらいたいという意味でも書いています。
1. 下準備
まずはプラグイン管理 ...",https://qiita.com//Cside/items/3d186671b361672f1e51,1,Cside
118,最新版の Git をインストールする,"[""Git"", ""GitHub"", ""CentOS"", ""Ubuntu""]"," openssl-devel perl-devel zlib-devel autoconf asciidoc xmlto docbook2X make gcc
$ sudo  ...",https://qiita.com//noraworld/items/8546c44d1ec6d739493f,1,noraworld
118,MySQLのgeometry型で○km以内の場所を取得してみました,"[""MySQL""]","これはGaiax Engineers' Advent Calendar 2015の8日目の記事です。
Gaiaxで主にPerlを書いてます@mitaniです。
最近はTABI ...",https://qiita.com//mitani/items/6909406ac4fe0db2d35c,3,mitani
115,Perl入門・基本的な書き方,"[""Perl""]","はじめに
PHPerのぼくが、Perlを触った思い出に基本的なことを書いていこうと思います。
というのも、毎回Google先生に聞くのもいいのですが無くなる記事も多くあるので ...",https://qiita.com//arashida/items/f28035d81f98985fcf2b,1,arashida
115,telnetコマンドのないWindowsでのTCPポート確認,"[""Windows"", ""TCP"", ""PowerShell""]","telnetコマンドが入っていないWindowsサーバでポートが開いてるか確認したいときの確認方法です。
最近のunixならpythonやperlが標準で使えることが多いです ...",https://qiita.com//_norin_/items/8f534bd0531a960af5e9,2,_norin_
116,本当にvarは駄目な子なのか？,"[""JavaScript"", ""es2015"", ""es6""]",f C-family programming languagesの仲間であり、その中の一つとして数えられています。他にメジャーなものでは、C、C++、Java、C#、Perl ...,https://qiita.com//raccy/items/487e62a253d65cc9fee6,9,raccy
115,【あそぼうよ】様々なコマンド達を何も考えずにつないで遊ぶ vol.2,"[""シェル芸"", ""ShellScript"", ""Bash"", ""MacOSX"", ""プリキュア""]","女性の声で日本語も発音できる。
$ say -v Kyoko ""こんにちは""
その他のコマンド
echo や while などのシェルのループ文、sed, awk, perl ...",https://qiita.com//greymd/items/e3f068fcf13e01a03347,,greymd
115,Elixirの入門の独り言,"[""Elixir""]","てる！
Mix は プロジェクトの buildツール. とりあえず初期化したり、依存モジュールのinstall. 起動とかまぁプロジェクト全体に対して色々できるやつ。perl ...",https://qiita.com//kuwa0224/items/875a8f7438a9229b086f,3,kuwa0224
114,JavaScriptのテストフレームワークはAVAが流行り気味らしいので調べてみた,"[""JavaScript"", ""Node.js"", ""test"", ""ava""]","が大事なテスト以外では使わないほうがいいでしょう。
プランニング
phpunitとかではあまり見ないのですが、perlのテスト見てるとよく出てくるプランニングですね。
テスト ...",https://qiita.com//niisan-tokyo/items/000db7cd0e995c802334,,niisan-tokyo
113,生年月日から年齢を簡易計算する数式,"[""Python"", ""JavaScript"", ""数学"", ""math"", ""Excel""]","以下が勝手に切り捨てられるためfloor処理が不要。
SQLのとき
→ SQL日付関数（年齢計算） | dbSheetClient　IT技術ブログ
PHP、Java、Perl ...",https://qiita.com//aqril_1132/items/46e824541e657190ef3e,4,aqril_1132
113,達人プログラマーまとめ,"[""達人プログラマー"", ""読書メモ""]","めんどくさい手作業をコンピュータにまかせる
テキストの汎用的は編集作業など、常時行う作業をシステム化する
テキスト操作言語を学ぶ
Unix系：awk, sedコマンド
言語：Perl",https://qiita.com//m-hatano/items/872c26106240e0e21e0f,,m-hatano
113,【ペチオブ】仮想環境ハンズオン 第1回 Linuxの基礎編,"[""Linux"", ""ペチオブ""]","コマンドの保存場所。プログラムのインストールによって追加する場合はこのディレクトリが適している。openssl、php、perlなど
/usr/local
システム管理者用の ...",https://qiita.com//ucan-lab/items/683658dbeb6f81c4c73f,,ucan-lab
111,"VSCodeのセットアップ・各種言語(C, C++, C#, Python, HTML, Java Script, LaTex)の環境構築のまとめ(というかVSCode布教サイト)","[""VSCode"", ""C"", ""C++"", ""Python"", ""LaTeX""]","ン何でもいいって言ってたけど，w32Texで頑張ったけど出来なかった...
TexのコンパイルにはデフォではLatexmkが必要だけど，それをw32Texで動かすにはPerl ...",https://qiita.com//k_zoo/items/2f06baf822b7f26f529d,3,k_zoo
